phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1516190256055,1.3266988,2.2134054,2.7434824,26.4,37.9,45,85,57,37,10,6,6,2,1,0,0,0,0,0,0,0,249,-3.1835869,55.9446612,138.10000610351563,19.458
1516190277547,1.4006817,2.4525857,3.441144,26.4,37.8,50,76,62,64,8,7,6,3,0,1,0,0,0,0,0,0,277,-3.1835858,55.9446612,144.6999969482422,19.723
1516190296927,1.6028379,2.667276,3.0139608,26.4,37.8,43,99,72,59,19,6,3,0,1,0,0,0,0,0,0,0,302,-3.1835736,55.9446696,138.10000610351563,19.759
1516190316386,1.6011113,2.7262871,3.131849,26.4,37.8,50,95,76,47,9,12,7,3,0,0,0,0,0,0,0,0,299,-3.1835835,55.9446598,144.6999969482422,20.252
1516190335851,1.5553646,2.5416415,3.1936603,26.4,37.7,63,98,63,40,13,7,7,0,2,0,0,0,0,0,0,0,293,-3.1835502,55.9446833,138.10000610351563,20.0
1516190355959,1.6235279,2.7946675,4.571599,26.4,37.7,41,99,77,51,14,9,6,3,1,0,1,0,0,0,0,0,302,-3.1835685,55.9446624,144.6999969482422,19.405
1516190376075,1.5699115,2.8028176,5.023772,26.4,37.600002,48,85,80,47,9,16,9,3,0,1,1,0,0,0,0,0,299,-3.183586,55.9446609,144.6999969482422,19.589
1516190396186,1.4888691,2.6179998,3.508612,26.4,37.600002,40,92,70,39,18,8,5,7,1,0,0,0,0,0,0,0,280,-3.1836182,55.944635,144.6999969482422,20.0
1516190415646,1.6343054,2.9616935,7.57834,26.4,37.600002,54,81,80,53,19,6,9,6,0,2,0,1,0,0,0,0,311,-3.1835861,55.9446593,138.10000610351563,19.815
1516190435758,1.5099586,2.5926604,2.918393,26.4,37.5,55,82,61,54,16,8,6,2,0,0,0,0,0,0,0,0,284,-3.1835885,55.9446604,138.10000610351563,19.647
1516190455225,1.6979936,2.9137022,3.326255,26.4,37.5,51,94,80,45,14,14,6,3,0,0,0,0,0,0,0,0,307,-3.1835652,55.9446781,138.10000610351563,19.698
1516190475406,1.6678859,2.8860266,3.3977237,26.4,37.5,48,94,79,53,15,12,4,5,0,0,0,0,0,0,0,0,310,-3.1835723,55.944662,144.6999969482422,13.649
1516190495490,1.4524537,2.3996875,3.3213303,26.5,37.5,57,84,57,40,13,8,4,2,0,1,0,0,0,0,0,0,266,-3.1835746,55.9446634,138.10000610351563,13.061
1516190516203,1.4856706,2.6782763,7.540493,26.5,37.5,46,87,76,34,12,6,9,10,1,0,1,1,0,0,0,0,283,-3.1835859,55.9446593,144.6999969482422,19.649
1516190535666,1.320954,2.2890909,2.9133627,26.5,37.4,42,89,55,48,16,11,6,0,2,0,0,0,0,0,0,0,269,-3.1835858,55.9446594,138.10000610351563,19.716
1516190555784,1.5795821,2.6628015,6.350994,26.5,37.4,63,94,72,51,17,6,5,3,1,1,0,1,0,0,0,0,314,-3.183589,55.94466,144.6999969482422,19.365
1516190575241,1.3596612,2.4279418,4.7959127,26.5,37.4,43,72,62,54,11,9,6,2,1,1,1,0,0,0,0,0,262,-3.1835862,55.9446612,144.6999969482422,19.618
1516190596004,1.4833591,2.682512,4.5690966,26.5,37.4,46,76,74,43,14,12,9,2,1,2,0,0,0,0,0,0,279,-3.1835502,55.9446833,138.10000610351563,20.0
1516190616838,1.5429524,2.6575634,4.8908615,26.5,37.4,63,86,67,46,9,10,9,3,0,1,1,0,0,0,0,0,295,-3.1835859,55.9446593,138.10000610351563,19.792
1516190635584,1.4488369,2.6008692,5.015643,26.5,37.4,51,81,56,57,14,9,5,4,3,0,1,0,0,0,0,0,281,-3.1835684,55.9446604,144.6999969482422,19.629
1516190655686,1.4524653,2.4386232,2.7477486,26.5,37.3,47,86,56,42,13,9,5,2,0,0,0,0,0,0,0,0,260,-3.183586,55.9446587,144.6999969482422,19.534
1516190675146,1.4873759,2.4709544,2.7720838,26.5,37.3,38,90,65,39,8,9,5,2,0,0,0,0,0,0,0,0,256,-3.1835886,55.9446604,144.6999969482422,19.649
1516190695909,1.6597016,2.7275023,3.670193,26.6,37.3,57,104,68,44,2,9,10,1,0,1,0,0,0,0,0,0,296,-3.1835887,55.9446603,138.10000610351563,19.676
1516190715368,1.2887869,2.2413778,3.4787173,26.6,37.3,48,78,57,36,9,10,7,3,1,1,0,0,0,0,0,0,250,-3.1835861,55.9446586,144.6999969482422,19.639
1516190736777,1.374486,2.3298163,5.964611,26.6,37.3,52,82,61,47,12,3,3,4,3,0,0,1,0,0,0,0,268,-3.1835859,55.9446587,144.6999969482422,20.252
1516190754943,1.5588794,2.53118,2.6529236,26.6,37.2,48,81,85,39,7,8,4,0,0,0,0,0,0,0,0,0,272,-3.1835683,55.9446598,144.6999969482422,19.305
