,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
48,1518739614407,5.288978,7.3712883,8.289928999999999,32.2,39.5,223,61,50,29,13,5,2,0,1,0,0,0,0,0,0,0,384,-3.1835572,55.9446924,138.10000610351565,20.918000000000003,9,0,3
49,1518739623489,5.2961044,7.829235000000001,8.313927,32.2,39.5,193,68,63,38,10,6,7,0,0,0,0,0,0,0,0,0,385,-3.1835361,55.9446916,138.10000610351565,20.881,9,0,3
50,1518739631922,5.1712723,7.6994467,11.27369,32.2,39.5,227,58,57,35,11,12,4,1,2,1,0,0,0,0,0,0,408,-3.1835569,55.944692599999996,138.10000610351565,20.965999999999998,9,0,3
51,1518739641006,4.6430483,6.7702723,7.946011500000001,32.2,39.5,179,64,59,36,10,5,1,2,1,0,0,0,0,0,0,0,357,-3.1835562000000004,55.9446924,138.10000610351565,20.939,9,0,3
52,1518739649439,5.1546764000000005,7.6519523000000005,15.252273,32.2,39.5,202,68,60,35,15,11,5,0,0,0,0,1,0,0,0,0,397,-3.183555,55.944692599999996,138.10000610351565,20.941,9,0,3
53,1518739658522,4.703035,7.2208576,9.396231,32.2,39.5,189,56,55,37,14,13,6,0,0,1,0,0,0,0,0,0,371,-3.1835542,55.944691799999994,138.10000610351565,20.891,9,0,3
54,1518739667602,4.7201653,6.8256702,7.644253999999999,32.5,40.2,194,64,35,27,17,5,5,2,0,0,0,0,0,0,0,0,349,-3.1835584,55.944691799999994,138.10000610351565,20.958000000000002,9,0,3
55,1518739675390,5.2517796,7.8566008,8.685511,32.5,40.2,197,67,46,37,20,9,4,2,0,0,0,0,0,0,0,0,382,-3.1835565,55.9446924,138.10000610351565,20.975,9,0,3
56,1518739683824,5.034086,7.8346405,8.899709,32.5,40.2,185,59,54,38,15,8,9,2,0,0,0,0,0,0,0,0,370,-3.1835558999999995,55.944692599999996,138.10000610351565,20.965999999999998,9,0,3
57,1518739692257,4.9868927,7.529852,8.259984,32.5,40.2,203,57,52,39,12,10,7,1,0,0,0,0,0,0,0,0,381,-3.1835503,55.9446922,138.10000610351565,20.915,9,0,3
