acc[0],acc[1],acc[2],gyro[0],gyro[1],gyro[2],pressure,temperature(C)
-0.14154053,1.0085449,0.09625244,-1.121521,1.3275146,-0.6561279,1061.65,24.205557
-0.14208984,1.0068359,0.107543945,0.2593994,1.3961792,-0.061035156,1061.65,24.205557
-0.14233398,1.0090942,0.10498047,-0.1373291,1.3961792,-0.2746582,1061.71,24.194447
-0.14190674,1.0057983,0.10656738,-0.37384033,1.4572144,-0.038146973,1061.68,24.194447
-0.14263916,1.0073242,0.10620117,-0.39672852,1.411438,-0.10681152,1061.71,24.194447
-0.14202881,1.0073242,0.10394287,-0.1373291,1.4419556,-0.022888184,1061.71,24.194447
-0.1418457,1.0061035,0.10620117,-0.34332275,1.5106201,-0.1449585,1061.71,24.18889
-0.14190674,1.0079956,0.1048584,-0.2975464,1.5487671,-0.25177002,1061.71,24.18889
-0.14074707,1.0067139,0.10601807,-0.23651123,1.4266968,-0.19836426,1061.71,24.183332
-0.14019775,1.0072632,0.1060791,-0.2670288,1.4190674,-0.1296997,1061.68,24.183332
-0.1437378,1.0072632,0.10632324,-0.32043457,1.3580322,-0.076293945,1061.71,24.183332
0,1.0183716,0.4189453,-82.6416,9.658813,19.638062,1061.71,24.183332
-0.0020141602,0.90270996,0.44909668,-0.8239746,0.7247925,-1.1367798,1061.68,24.183332
-0.023376465,0.9077759,0.44873047,0.5340576,2.1743774,-0.5340576,1061.68,24.183332
-0.02734375,0.89056396,0.4593506,0.045776367,3.463745,-1.6555786,1061.68,24.18889
-0.055664063,0.9000244,0.44812012,-0.1449585,1.6784668,-0.20599365,1061.71,24.18889
-0.055908203,0.89746094,0.44854736,-0.4272461,1.449585,-0.10681152,1061.66,24.18889
-0.053527832,0.8991699,0.4475708,-0.22888184,1.3809204,-0.22888184,1061.66,24.18889
-0.05444336,0.90289307,0.44433594,-0.24414063,1.2664795,-0.32806396,1061.71,24.18889
-0.05407715,0.8998413,0.4437256,-0.35095215,1.4419556,-0.18310547,1061.71,24.18889
-0.05609131,0.89642334,0.4442749,-0.37384033,1.3961792,-0.2975464,1061.71,24.194447
-0.054992676,0.8998413,0.44787598,-0.2822876,1.4572144,-0.2746582,1061.71,24.194447
-0.05718994,0.89727783,0.44580078,-0.24414063,1.3580322,-0.2670288,1061.59,24.199999
-0.056152344,0.8984375,0.44683838,-0.2822876,1.4648438,-0.19836426,1061.62,24.199999
-0.049804688,0.89868164,0.44067383,-0.10681152,1.373291,-0.2975464,1061.74,24.199999
-0.056518555,0.8977051,0.44677734,0.030517578,1.2283325,-0.045776367,1061.74,24.199999
-0.056884766,0.8977661,0.4437256,0.1373291,1.3122559,0.35858154,1061.68,24.194447
-0.057006836,0.89801025,0.45043945,-0.45776367,1.4724731,-0.091552734,1061.65,24.194447
-0.057373047,0.8970337,0.44830322,-0.2670288,1.411438,-0.32806396,1061.65,24.194447
-0.055786133,0.8964844,0.4482422,-0.18310547,1.4648438,-0.25177002,1061.65,24.194447
-0.056274414,0.89489746,0.44641113,-0.19836426,1.373291,-0.20599365,1061.65,24.194447
-0.05670166,0.8959961,0.44604492,-0.32043457,1.3504028,-0.19836426,1061.68,24.194447
-0.057495117,0.8930664,0.45214844,-0.2593994,1.4877319,-0.289917,1061.68,24.194447
-0.05670166,0.897583,0.4487915,-0.16021729,1.3656616,-0.2670288,1061.71,24.18889
-0.05493164,0.89746094,0.4487915,-0.2746582,1.4724731,-0.05340576,1061.71,24.18889
-0.054992676,0.89837646,0.44885254,-0.51116943,1.3275146,-0.15258789,1061.68,24.183332
-0.056396484,0.89398193,0.44934082,-0.4196167,1.411438,-0.46539307,1061.66,24.183332
-0.13580322,0.89276123,0.32910156,22.92633,-24.383545,-12.016296,1061.68,24.183332
-0.085998535,0.9911499,0.21417236,5.783081,-3.40271,-2.1362305,1061.68,24.183332
-0.19787598,0.94433594,0.190979,-1.625061,22.30072,9.155273,1061.66,24.183332
-0.08508301,0.987854,0.22485352,-2.128601,-0.46539307,0.6637573,1061.66,24.183332
-0.087768555,0.98828125,0.22058105,0.09918213,1.1672974,0.038146973,1061.68,24.183332
-0.08886719,0.98657227,0.22167969,-0.17547607,1.3809204,-0.2822876,1061.68,24.183332
-0.08959961,0.98742676,0.22351074,-0.37384033,1.4648438,-0.18310547,1061.68,24.183332
-0.09124756,0.98791504,0.22387695,-0.19073486,1.3656616,-0.22888184,1061.68,24.183332
-0.089904785,0.98651123,0.222229,-0.1296997,1.3809204,-0.022888184,1061.68,24.172224
-0.08892822,0.9898071,0.22253418,-0.1296997,1.5029907,-0.12207031,1061.68,24.172224
-0.09136963,0.98876953,0.22381592,-0.38146973,1.4648438,-0.17547607,1061.68,24.183332
-0.09240723,0.989563,0.22021484,-0.25177002,1.4419556,-0.16021729,1061.68,24.183332
-0.08807373,0.98742676,0.22198486,-0.25177002,1.4801025,-0.20599365,1061.68,24.172224
-0.09112549,0.9887085,0.22027588,-0.18310547,1.373291,-0.16784668,1061.68,24.172224
-0.088012695,0.9887085,0.22314453,-0.038146973,1.4038086,-0.1373291,1061.68,24.172224
-0.088378906,0.98913574,0.21990967,-0.35858154,1.5563965,-0.30517578,1061.68,24.172224
-0.0892334,0.9862671,0.22241211,-0.33569336,1.373291,-0.19073486,1061.68,24.172224
-0.087646484,0.9867554,0.22241211,-0.51116943,1.4572144,-0.25177002,1061.68,24.172224
-0.088012695,0.98809814,0.22088623,-0.18310547,1.411438,0.1449585,1061.75,24.172224
-0.08929443,0.9885864,0.21923828,0.061035156,1.449585,-0.11444092,1061.72,24.172224
-0.07556152,0.99316406,0.1975708,4.4555664,0.7019043,3.7155151,1061.72,24.172224
0.048034668,1.0119629,0.1083374,5.264282,-4.1656494,24.711609,1061.72,24.172224
0.25299072,0.9935913,0.118896484,-7.095337,2.456665,12.649536,1061.72,24.172224
0.2670288,0.8991089,0.37963867,-33.569336,19.828796,4.196167,1061.72,24.172224
-0.103393555,0.807251,0.4562378,-5.2948,24.650574,-40.527344,1061.66,24.172224
-0.1270752,0.92437744,0.44091797,3.112793,4.737854,-1.0147095,1061.68,24.172224
-0.12628174,0.8760376,0.44348145,-1.3427734,0.1449585,0.30517578,1061.63,24.172224
-0.10656738,0.8978882,0.46514893,6.340027,0.8087158,0.62561035,1061.63,24.172224
-0.111816406,1.0114746,0.4890747,-12.619019,3.8986206,7.9345703,1061.63,24.183332
0.21838379,1.060791,0.6080322,-17.066956,0.47302246,-18.180847,1061.63,24.183332
-0.27233887,0.8467407,0.4625244,-0.60272217,-0.541687,-2.0980835,1061.63,24.183332
-0.36920166,0.76989746,0.3508911,-5.050659,16.944885,2.3422241,1061.63,24.183332
-0.2579956,0.82647705,0.49951172,2.105713,-0.541687,-0.24414063,1061.63,24.183332
-0.2616577,0.8187866,0.5059204,-1.4038086,1.0147095,1.6174316,1061.63,24.183332
-0.2631836,0.8303833,0.48327637,4.020691,0.18310547,0.1296997,1061.63,24.172224
-0.27349854,0.8109741,0.50427246,-2.3345947,2.6931763,-1.4266968,1061.63,24.172224
-0.26397705,0.8106079,0.50860596,-0.24414063,1.6555786,-0.46539307,1061.68,24.172224
-0.26611328,0.81359863,0.50634766,1.3885498,1.6326904,0.1449585,1061.68,24.172224
-0.2695923,0.82543945,0.46081543,1.8692017,1.0681152,-1.3427734,1061.68,24.172224
-0.27453613,0.7975464,0.50964355,-2.9067993,1.3809204,-0.8621216,1061.68,24.172224
-0.2668457,0.8015137,0.5112915,0.33569336,0.289917,-0.32043457,1061.75,24.172224
-0.2682495,0.8023071,0.49731445,4.737854,-1.4266968,1.9454956,1061.72,24.172224
-0.21942139,0.8648071,0.4387207,2.1209717,0.74005127,-2.4871826,1061.66,24.172224
-0.22595215,0.9760132,0.5880127,9.048462,6.866455,-28.396606,1061.66,24.172224
-0.39831543,0.8239136,0.3538208,-3.7155151,-5.54657,-2.6931763,1061.72,24.166666
-0.37530518,0.8204346,0.421875,-7.4539185,-0.12207031,0.0076293945,1061.72,24.166666
-0.3704834,0.8319702,0.41412354,-1.3198853,1.1062622,-0.4119873,1061.66,24.166666
-0.37408447,0.8291626,0.4147339,-0.4043579,1.4877319,-0.2975464,1061.66,24.166666
-0.37365723,0.8265991,0.42401123,1.3275146,1.373291,-0.6942749,1061.72,24.16111
-0.37127686,0.8319092,0.42193604,0.39672852,2.4261475,0.20599365,1061.72,24.16111
-0.37664795,0.82244873,0.42279053,-0.64086914,1.8997192,0.061035156,1061.75,24.166666
-0.37371826,0.8265381,0.42510986,0.5645752,1.121521,0.76293945,1061.75,24.166666
-0.37512207,0.828125,0.4111328,-1.2893677,1.5563965,-0.4119873,1061.75,24.16111
-0.37530518,0.82458496,0.41204834,-0.37384033,1.6174316,-0.51116943,1061.75,24.16111
-0.37420654,0.8302002,0.4144287,-0.92315674,1.7852783,0.045776367,1061.72,24.155558
-0.36657715,0.8359375,0.42315674,0.4348755,2.4108887,-0.9841919,1061.66,24.155558
-0.38061523,0.82385254,0.39923096,-0.38909912,1.991272,-0.74005127,1061.6,24.155558
-0.3788452,0.8310547,0.40264893,0.34332275,2.8305054,-0.5493164,1061.6,24.155558
-0.37072754,0.82873535,0.41192627,0.16021729,0.10681152,-0.45013428,1061.66,24.155558
-0.37677002,0.8305664,0.40197754,-5.4855347,2.4719238,-1.335144,1061.66,24.155558
-0.37945557,0.8170166,0.42333984,-0.4043579,1.5716553,0.15258789,1061.66,24.155558
-0.37316895,0.8250122,0.42437744,1.3046265,0.91552734,0.38909912,1061.66,24.155558
-0.38275146,0.7832031,0.45684814,12.634277,3.6392212,-1.1901855,1061.63,24.16111
-0.109191895,1.1217041,0.26861572,22.628784,-2.2506714,94.314575,1061.63,24.16111
-0.066345215,1.0324707,0.08782959,-17.486572,-4.3029785,-3.6697388,1061.66,24.150002
-0.087768555,1.0105591,0.12011719,-0.45013428,1.0681152,-0.47302246,1061.66,24.150002
-0.08886719,1.0124512,0.10760498,-0.579834,1.5487671,-0.32043457,1061.6,24.150002
-0.0881958,1.0148315,0.105895996,-0.2593994,1.3961792,-0.08392334,1061.6,24.150002
-0.0871582,1.0131226,0.10534668,-0.19836426,1.4877319,-0.20599365,1061.6,24.150002
-0.090270996,1.0126343,0.10687256,-0.289917,1.5029907,-0.11444092,1061.6,24.150002
-0.08984375,1.0132446,0.10845947,-0.11444092,1.4266968,-0.05340576,1061.6,24.150002
-0.08874512,1.0100098,0.10455322,0.0076293945,1.4190674,0.022888184,1061.66,24.155558
-0.089782715,1.0129395,0.10369873,-0.33569336,1.4572144,-0.21362305,1061.66,24.155558
-0.08538818,1.0169678,0.089904785,1.1138916,1.9989014,-0.4348755,1061.66,24.155558
-0.093444824,1.0141602,0.10345459,0.4348755,1.6555786,-0.12207031,1061.66,24.155558
-0.09265137,1.0123901,0.10559082,1.3580322,1.5487671,0.22125244,1061.66,24.16111
-0.08782959,1.0144653,0.101379395,-0.22888184,1.5106201,-0.20599365,1061.66,24.16111
-0.08905029,1.013916,0.103027344,0.32043457,1.3961792,0.2746582,1061.66,24.16111
-0.087890625,1.0141602,0.10217285,-0.35095215,1.5640259,0.06866455,1061.66,24.16111
-0.09039307,1.0131836,0.10394287,-0.77819824,1.449585,-0.18310547,1061.6,24.166666
-0.08831787,1.0142212,0.10424805,0.045776367,1.5106201,-0.18310547,1061.66,24.166666
-0.089538574,1.0112915,0.10864258,-0.6637573,1.3122559,0.1373291,1061.66,24.166666
-0.08807373,1.0178833,0.09869385,1.2283325,1.5563965,0.17547607,1061.66,24.166666
-0.090270996,1.0115967,0.112976074,0.60272217,1.5258789,0.1296997,1061.66,24.172224
-0.089416504,1.0140991,0.10876465,0.08392334,1.4572144,-0.4119873,1061.66,24.172224
-0.08984375,1.0123291,0.10650635,0.19836426,1.5640259,-0.5874634,1061.6,24.183332
-0.092163086,1.008728,0.11273193,0.21362305,1.3122559,0.34332275,1061.63,24.183332
-0.0892334,1.0142822,0.108947754,-0.061035156,1.4648438,-0.038146973,1061.66,24.183332
-0.08892822,1.0134277,0.107421875,-0.7019043,1.3809204,-0.38909912,1061.66,24.183332
-0.08862305,1.0098877,0.11242676,-0.32043457,1.4801025,-0.33569336,1061.63,24.194447
-0.08831787,1.0108032,0.10821533,-0.45776367,1.411438,-0.4119873,1061.65,24.194447
-0.085998535,1.0134888,0.11444092,-0.1373291,1.8920898,-0.30517578,1061.65,24.199999
-0.07940674,1.0095825,0.12286377,-0.5569458,1.2893677,-0.34332275,1061.68,24.199999
-0.08087158,1.0110474,0.11480713,-0.78582764,1.3885498,-0.47302246,1061.71,24.199999
-0.0793457,1.0105591,0.12286377,-0.5645752,1.4343262,-0.74768066,1061.71,24.199999
-0.07977295,1.0092773,0.13146973,-0.038146973,0.7324219,0.35095215,1061.68,24.205557
-0.080078125,1.0097046,0.12866211,0.15258789,1.2130737,-0.076293945,1061.68,24.205557
-0.07836914,1.0100098,0.12780762,0.541687,1.5716553,0.2822876,1061.68,24.211113
-0.07763672,1.0078735,0.13293457,0.16784668,1.6708374,-0.061035156,1061.71,24.211113
-0.07543945,1.008667,0.13293457,-0.19836426,1.449585,0.015258789,1061.65,24.222221
-0.07519531,1.0101929,0.13305664,-0.17547607,1.6555786,-0.17547607,1061.65,24.222221
-0.078063965,1.0089722,0.1329956,-0.21362305,1.5640259,-0.4272461,1061.62,24.211113
-0.07531738,1.0098267,0.13439941,-0.30517578,1.5945435,-0.11444092,1061.62,24.211113
-0.07672119,1.0079346,0.13287354,-0.076293945,1.5411377,-0.1373291,1061.59,24.222221
-0.07775879,1.0084839,0.13439941,-0.1296997,1.5945435,-0.1296997,1061.59,24.222221
-0.07757568,1.0107422,0.13580322,-0.21362305,1.1520386,0.076293945,1061.65,24.211113
-0.07434082,1.0062866,0.1381836,-2.861023,-0.5493164,0.7324219,1061.65,24.211113
-0.07495117,1.0095215,0.14111328,-0.1373291,1.8310547,-0.22125244,1061.65,24.211113
-0.070129395,1.012085,0.12774658,7.194519,1.4572144,1.4266968,1061.65,24.211113
-0.07940674,1.0110474,0.12817383,2.1820068,1.9836426,0.45776367,1061.62,24.222221
-0.08319092,1.0118408,0.11981201,-1.1062622,1.3198853,-0.19073486,1061.62,24.222221
-0.08319092,1.0089111,0.13128662,-0.7247925,1.4877319,-0.2746582,1061.65,24.227777
-0.08166504,1.0059204,0.13964844,-0.1449585,1.1901855,-0.4272461,1061.68,24.227777
-0.08312988,1.0064697,0.13726807,-0.19073486,1.335144,0,1061.74,24.222221
-0.08093262,1.0068359,0.13885498,-1.0147095,1.4190674,-0.33569336,1061.71,24.222221
-0.07824707,1.0133057,0.1262207,2.4642944,1.6403198,-0.038146973,1061.71,24.211113
-0.0791626,1.0087891,0.12854004,0.31280518,1.7089844,-0.08392334,1061.71,24.211113
-0.079956055,1.0102539,0.12786865,-0.541687,1.3656616,-1.1062622,1061.71,24.211113
-0.081726074,1.0081177,0.12908936,0.22125244,1.4419556,-0.091552734,1061.71,24.211113
-0.08087158,1.0093994,0.12957764,-0.8392334,1.3580322,-0.39672852,1061.65,24.222221
-0.08050537,1.0102539,0.13006592,-0.2975464,1.4190674,-0.12207031,1061.65,24.222221
-0.07678223,1.0114746,0.12884521,3.6392212,1.7242432,0.5340576,1061.68,24.211113
-0.079711914,1.0083618,0.13378906,-0.35858154,1.6021729,-1.0375977,1061.68,24.211113
-0.07946777,1.0093994,0.13659668,-2.609253,1.2664795,-0.38146973,1061.65,24.222221
-0.07885742,1.0098877,0.13311768,-0.39672852,1.5716553,-0.25177002,1061.65,24.222221
-0.07647705,1.0093384,0.13000488,-0.2975464,1.4724731,-0.35858154,1061.59,24.222221
-0.07470703,1.012085,0.13024902,-0.4119873,1.3656616,-0.7019043,1061.59,24.222221
-0.0814209,1.0036621,0.1404419,0.2670288,1.449585,0.90789795,1061.65,24.222221
-0.07281494,1.0158691,0.12963867,-0.25177002,1.3122559,-0.5493164,1061.65,24.222221
-0.078063965,1.0111084,0.13574219,0.21362305,1.4801025,0.015258789,1061.65,24.227777
-0.07836914,1.0106812,0.13238525,-0.091552734,1.6555786,-0.24414063,1061.68,24.227777
-0.08062744,1.0072021,0.13739014,-0.12207031,1.6937256,0.15258789,1061.71,24.222221
-0.07574463,1.0126343,0.12884521,0.44250488,1.7852783,0.061035156,1061.68,24.222221
-0.078186035,1.0065308,0.13519287,-0.48065186,1.3122559,0.25177002,1061.62,24.227777
-0.08129883,1.0093994,0.13189697,-1.8463135,1.2664795,-0.20599365,1061.65,24.227777
-0.080078125,1.0089722,0.13604736,-0.8392334,1.6937256,-0.33569336,1061.68,24.233334
-0.07922363,1.0101929,0.13793945,-0.33569336,1.4419556,-0.09918213,1061.71,24.233334
-0.0803833,1.0064087,0.13641357,0.10681152,1.6784668,-0.06866455,1061.71,24.233334
-0.08123779,1.0099487,0.1329956,-0.30517578,1.3809204,0.18310547,1061.71,24.233334
-0.078308105,1.0091553,0.13885498,-0.20599365,1.3427734,0.24414063,1061.68,24.244444
-0.079833984,1.008728,0.13928223,-0.20599365,1.5106201,-0.11444092,1061.68,24.244444
-0.080200195,1.0119629,0.13824463,-0.16021729,1.2969971,-0.17547607,1061.65,24.233334
-0.08123779,1.0089722,0.1350708,-0.289917,1.4953613,-0.16021729,1061.65,24.233334
-0.08111572,1.0092163,0.13909912,-0.25177002,1.335144,-0.030517578,1061.65,24.233334
-0.08001709,1.007019,0.14050293,-0.21362305,1.4190674,0.0076293945,1061.65,24.233334
-0.0791626,1.0096436,0.1416626,-0.19073486,1.3885498,-0.20599365,1061.65,24.233334
-0.081970215,1.0088501,0.13909912,-0.21362305,1.4038086,-0.16784668,1061.65,24.233334
-0.0758667,1.0116577,0.13269043,-0.38146973,1.5716553,-1.0986328,1061.59,24.244444
-0.08178711,1.0031128,0.14501953,1.1520386,0.75531006,0.5340576,1061.59,24.244444
0.004211426,1.019165,0.15075684,4.470825,-2.39563,17.89093,1061.59,24.244444
0.07928467,1.0155029,0.11376953,-5.7373047,-0.579834,-2.3269653,1061.59,24.233334
0.05230713,0.9487915,0.3173828,-27.252197,15.686035,1.663208,1061.59,24.233334
0.03161621,0.9992676,0.23583984,5.4397583,2.2201538,-1.5029907,1061.65,24.233334
0.046447754,0.97369385,0.30664063,-17.448425,36.52191,5.6381226,1061.62,24.233334
0.030822754,0.9957886,0.21014404,-0.61798096,1.7852783,-0.030517578,1061.62,24.233334
0.031677246,0.99658203,0.20172119,-1.0375977,1.7700195,-0.6713867,1061.62,24.233334
0.033447266,0.99554443,0.20452881,-0.48828125,1.4038086,0.05340576,1061.68,24.233334
0.03338623,0.99676514,0.20355225,0.076293945,1.4419556,-0.44250488,1061.68,24.233334
0.03173828,0.9984741,0.20062256,-0.12207031,1.5335083,-0.47302246,1061.68,24.227777
0.033447266,1.0009155,0.20629883,-0.23651123,1.4266968,-0.05340576,1061.68,24.227777
0.029968262,0.9968262,0.20465088,-0.36621094,1.3961792,-0.2670288,1061.62,24.222221
0.036315918,1.001648,0.20025635,-0.6561279,1.7623901,-1.8844604,1061.59,24.222221
0.03540039,0.99786377,0.20019531,3.5476685,1.7471313,-0.7019043,1061.59,24.222221
0.032165527,0.9984741,0.20184326,-0.2975464,1.3275146,0.05340576,1061.59,24.222221
0.03363037,0.99993896,0.19702148,0.22125244,1.2817383,-0.091552734,1061.65,24.222221
0.033996582,0.99786377,0.20501709,0.44250488,1.6174316,-0.1373291,1061.65,24.222221
0.038757324,0.99957275,0.19921875,-1.7776489,1.2435913,0.35858154,1061.65,24.222221
0.03161621,0.99853516,0.19537354,-1.7547607,1.4648438,-1.0986328,1061.65,24.222221
0.03363037,0.9967041,0.2064209,0.30517578,1.4648438,-0.05340576,1061.71,24.222221
0.03137207,0.99298096,0.21533203,-1.663208,1.7166138,-0.869751,1061.71,24.222221
0.031066895,0.9967041,0.2109375,-0.88500977,1.5563965,-0.5645752,1061.68,24.211113
0.03137207,0.9974365,0.20666504,3.4942627,1.4953613,-0.45013428,1061.68,24.211113
0.03479004,0.99786377,0.203125,-1.7318726,1.4343262,-0.25177002,1061.62,24.211113
0.032714844,0.998291,0.19641113,-0.4196167,1.4572144,-0.289917,1061.62,24.211113
0.031555176,0.9993286,0.19610596,-0.2670288,1.3961792,-0.08392334,1061.65,24.211113
0.03289795,0.9987793,0.19476318,-0.25177002,1.4419556,-0.06866455,1061.65,24.211113
0.034118652,1,0.1987915,-0.22888184,1.4419556,-0.16021729,1061.62,24.211113
0.031311035,0.99780273,0.199646,-2.1743774,1.3961792,-0.48065186,1061.62,24.211113
0.03161621,0.9989624,0.19787598,-1.411438,1.373291,1.0299683,1061.65,24.211113
0.031799316,0.99609375,0.20404053,1.5563965,1.7700195,-0.78582764,1061.65,24.211113
0.034179688,0.9968262,0.2000122,-0.7247925,1.4266968,-0.24414063,1061.68,24.211113
0.03112793,0.9973755,0.2041626,-1.2435913,1.3275146,0.22125244,1061.68,24.211113
0.03387451,0.9993286,0.19708252,-1.2359619,1.5640259,-0.46539307,1061.65,24.211113
0.03668213,0.9996948,0.1930542,-0.12207031,1.5106201,-0.36621094,1061.65,24.211113
0.035461426,0.99694824,0.2076416,-0.16784668,2.380371,0.24414063,1061.59,24.211113
0.035949707,0.9989624,0.19390869,0.09918213,1.4877319,0.015258789,1061.59,24.211113
0.032165527,1.0001831,0.19805908,-0.11444092,1.4038086,-0.35858154,1061.65,24.205557
0.0345459,0.99975586,0.19622803,-0.33569336,1.6708374,-0.076293945,1061.62,24.205557
0.03552246,1.0024414,0.18981934,0.60272217,1.4724731,0.22125244,1061.62,24.199999
0.03741455,0.99823,0.20123291,-4.3640137,1.4953613,-0.1449585,1061.62,24.199999
0.030944824,0.9921875,0.21032715,-1.3122559,1.5487671,-1.0299683,1061.68,24.205557
0.035888672,0.99853516,0.19116211,-1.8844604,1.4724731,-0.0076293945,1061.68,24.205557
0.034301758,1.0014038,0.18682861,-0.18310547,1.4419556,0.2975464,1061.68,24.194447
0.03643799,1.0006714,0.18670654,-0.24414063,1.6555786,0.1296997,1061.65,24.194447
0.03375244,1.0045776,0.18670654,-0.32806396,1.5869141,-0.2822876,1061.65,24.194447
0.036621094,1.00177,0.18536377,1.4648438,1.6021729,-0.08392334,1061.65,24.194447
0.039489746,1.006897,0.16296387,-0.5874634,1.4953613,1.411438,1061.71,24.18889
0.02331543,0.9667969,0.3013916,-12.710571,14.274597,0.32806396,1061.71,24.18889
0.19366455,0.9715576,0.24261475,7.545471,6.5231323,31.105042,1061.68,24.18889
0.41461182,0.8986206,0.24151611,-0.8087158,-1.159668,17.173767,1061.68,24.18889
0.44354248,0.8970947,0.19506836,1.5563965,-3.4561157,-0.1373291,1061.71,24.183332
0.45733643,0.88726807,0.21429443,2.0370483,-0.34332275,0.2746582,1061.68,24.183332
0.45544434,0.8905029,0.20080566,0.5569458,0.7324219,0.8544922,1061.6,24.172224
0.45587158,0.8918457,0.19647217,1.3580322,-0.030517578,0.061035156,1061.6,24.172224
0.45599365,0.892395,0.19537354,-0.1373291,1.0986328,-0.0076293945,1061.68,24.172224
0.45654297,0.8930664,0.19403076,-0.09918213,1.3504028,-0.2593994,1061.66,24.172224
0.45812988,0.8918457,0.19360352,-0.16784668,1.2283325,0.030517578,1061.66,24.172224
0.45635986,0.8922119,0.19482422,0.25177002,0.5493164,0.35858154,1061.66,24.172224
0.4578247,0.89245605,0.19360352,0.23651123,0.8392334,0.11444092,1061.66,24.172224
0.4567871,0.8933716,0.19458008,-0.2593994,1.5640259,-0.44250488,1061.68,24.172224
0.45013428,0.89123535,0.20770264,-0.8087158,2.0370483,-0.50354004,1061.72,24.166666
0.4517212,0.8953247,0.19000244,-1.6708374,1.7929077,0.8544922,1061.68,24.166666
0.4560547,0.894104,0.1895752,-0.10681152,1.3198853,-0.36621094,1061.66,24.166666
0.45239258,0.8942261,0.19244385,-0.22125244,1.2664795,-0.19836426,1061.66,24.166666
0.45465088,0.89538574,0.18927002,-0.24414063,1.373291,-0.19836426,1061.72,24.166666
0.45263672,0.89556885,0.19396973,-0.38909912,1.4724731,-0.33569336,1061.72,24.166666
0.45214844,0.89385986,0.19213867,-0.49591064,1.5640259,-0.11444092,1061.72,24.155558
0.45300293,0.8936157,0.19445801,-0.24414063,1.3656616,-0.2593994,1061.66,24.155558
0.4557495,0.89367676,0.19293213,-0.2670288,1.2664795,-0.1449585,1061.66,24.150002
0.4543457,0.8944092,0.19128418,-0.33569336,1.4572144,-0.20599365,1061.66,24.150002
0.45483398,0.8947754,0.19598389,-0.38909912,1.5335083,-0.2746582,1061.66,24.150002
0.45324707,0.8935547,0.1899414,-0.35858154,1.4343262,-0.38909912,1061.66,24.150002
0.4543457,0.892334,0.19421387,-0.16784668,1.3198853,-0.19836426,1061.72,24.133335
0.45428467,0.8953247,0.19177246,-0.19836426,1.4343262,-0.1296997,1061.68,24.133335
0.45410156,0.8925171,0.19335938,-0.30517578,1.4724731,-0.19073486,1061.63,24.133335
0.4529419,0.892395,0.19506836,-0.32806396,1.5487671,-0.38909912,1061.63,24.133335
0.45440674,0.8952637,0.19519043,-0.35095215,1.4343262,-0.076293945,1061.63,24.144444
0.45373535,0.89434814,0.19030762,-0.38146973,1.449585,-0.2670288,1061.63,24.144444
0.45324707,0.8928833,0.19012451,-0.2593994,1.4266968,-0.18310547,1061.63,24.144444
0.4534912,0.89434814,0.19311523,-0.289917,1.3198853,-0.16784668,1061.63,24.144444
0.45220947,0.8936157,0.19335938,-0.32806396,1.5029907,-0.2670288,1061.63,24.144444
0.45239258,0.8935547,0.19500732,-0.20599365,1.4419556,-0.2746582,1061.68,24.133335
0.45251465,0.89385986,0.19232178,-0.35858154,1.411438,-0.18310547,1061.66,24.133335
0.45343018,0.8935547,0.19171143,-0.37384033,1.4648438,-0.2670288,1061.66,24.127777
0.45239258,0.8925781,0.19195557,-0.35858154,1.6326904,-0.32806396,1061.66,24.127777
0.45446777,0.8931885,0.19470215,-0.4272461,1.4572144,-0.18310547,1061.72,24.127777
0.45251465,0.89404297,0.1920166,-0.2975464,1.3046265,-0.1449585,1061.72,24.127777
0.45391846,0.89434814,0.1921997,-0.2822876,1.449585,-0.10681152,1061.64,24.122221
0.45324707,0.8935547,0.19421387,-0.30517578,1.4266968,-0.15258789,1061.61,24.122221
0.45343018,0.89489746,0.19519043,-0.4272461,1.4648438,-0.21362305,1061.64,24.122221
0.4541626,0.89538574,0.19299316,-0.23651123,1.5029907,-0.32806396,1061.64,24.122221
0.4553833,0.89678955,0.19244385,-0.38146973,1.4877319,-0.22888184,1061.61,24.122221
0.45587158,0.89624023,0.19342041,-0.32043457,1.373291,-0.19836426,1061.61,24.122221
0.45361328,0.89367676,0.19171143,-0.36621094,1.4801025,-0.22888184,1061.64,24.11111
0.45446777,0.89367676,0.19250488,-0.31280518,1.4572144,-0.17547607,1061.64,24.11111
0.45489502,0.89263916,0.19360352,-0.22888184,1.4038086,-0.30517578,1061.64,24.11111
0.4539795,0.8942871,0.19628906,-0.4043579,1.3961792,-0.21362305,1061.64,24.11111
0.45458984,0.8937988,0.19384766,-0.33569336,1.3198853,-0.1373291,1061.69,24.105555
0.45776367,0.8970337,0.1954956,-0.32806396,1.335144,-0.1373291,1061.67,24.105555
0.45367432,0.8936157,0.19580078,-0.4348755,1.5792847,-0.30517578,1061.57,24.105555
0.4560547,0.89404297,0.19610596,-0.289917,1.3961792,-0.11444092,1061.57,24.105555
0.45324707,0.89508057,0.19824219,-0.23651123,1.4343262,-0.30517578,1061.67,24.094444
0.45233154,0.8931885,0.19128418,-0.15258789,1.6174316,-0.35095215,1061.64,24.094444
0.45007324,0.8937988,0.19818115,0.9994507,5.1116943,-1.4343262,1061.67,24.094444
0.4533081,0.89489746,0.1928711,-0.2746582,1.4724731,-0.22888184,1061.67,24.094444
